,Score
CXCR3,1.61E-05
SSX4,1.61E-05
SSX4B,1.61E-05
CIDEC,1.61E-05
CCDC22,1.61E-05
TMEM253,1.61E-05
HSPBP1,1.61E-05
RUVBL1,1.61E-05
PRCC,1.61E-05
FOXRED1,1.61E-05
SCTR,1.61E-05
C16orf46,1.61E-05
EVC2,1.61E-05
ERVW-1,1.61E-05
NPSR1,1.61E-05
C1orf61,1.61E-05
ZNF7,1.61E-05
UNC93B1,1.61E-05
SFTPC,1.61E-05
CILP,1.61E-05
POLR3C,1.61E-05
SPAG17,1.61E-05
MTA2,1.61E-05
SDS,1.61E-05
KAT5,1.61E-05
NXF3,1.61E-05
TIMM44,1.61E-05
PHLDA2,1.61E-05
ANXA13,1.61E-05
C20orf173,1.61E-05
C1orf74,1.61E-05
RAB38,1.61E-05
FAM154A,1.61E-05
LCN6,1.61E-05
ARHGEF25,1.61E-05
DTYMK,1.61E-05
TMSB4Y,1.61E-05
XRN2,1.61E-05
OLAH,1.61E-05
SLN,1.61E-05
PANX3,1.61E-05
CTAGE4,1.61E-05
MKRN1,1.61E-05
NCAPD2,1.61E-05
SIGLEC7,1.61E-05
NOC2L,1.61E-05
DHX9,1.61E-05
VTN,1.61E-05
TSPY6P,1.61E-05
SPRR2E,1.61E-05
ULBP2,1.61E-05
GGCT,1.61E-05
SGCZ,1.61E-05
ANKRD30A,1.61E-05
RXFP2,1.61E-05
FMNL1,1.61E-05
C8orf49,1.61E-05
ROGDI,1.61E-05
PSMD14,1.61E-05
ALOX15B,1.61E-05
ATP6AP1L,1.61E-05
GLOD5,1.61E-05
ZNF580,1.61E-05
LIAS,1.61E-05
IRF2BP1,1.61E-05
CCDC146,1.61E-05
HSF1,1.61E-05
LGMN,1.61E-05
ACY1,1.61E-05
ANAPC15,1.61E-05
ABHD14A-ACY1,1.61E-05
SPSB2,1.61E-05
LTV1,1.61E-05
DDAH2,1.61E-05
MAPK15,1.61E-05
SPANXN5,1.61E-05
RMND1,1.61E-05
TMC4,1.61E-05
CCL4L2,1.61E-05
TMEM204,1.61E-05
PLAC9,1.61E-05
SPTA1,1.61E-05
KRTAP1-5,1.61E-05
1-Dec,1.61E-05
NTSR2,1.61E-05
FLJ00418,1.61E-05
CEACAM21,1.61E-05
EML3,1.61E-05
ACKR3,1.61E-05
FANCL,1.61E-05
RHOT2,1.61E-05
SIGLEC15,1.61E-05
C10orf82,1.61E-05
RUSC1,1.61E-05
CETN1,1.61E-05
TTC24,1.61E-05
WWOX,1.61E-05
GRIN2C,1.61E-05
ILF2,1.61E-05
RPL11,1.61E-05
SMKR1,1.61E-05
EPCAM,1.61E-05
TCP1,1.61E-05
PSG11,1.61E-05
CHCHD1,1.61E-05
DYNLT3,1.61E-05
RIMBP3B,1.61E-05
RIMBP3,1.61E-05
BRCA2,1.61E-05
CPXCR1,1.61E-05
MAGEA12,1.61E-05
IGSF23,1.61E-05
ILVBL,1.61E-05
KLRF1,1.61E-05
GNG3,1.61E-05
MTMR14,1.61E-05
RDH16,1.61E-05
LRR1,1.61E-05
NSUN6,1.61E-05
LUZP4,1.61E-05
SPO11,1.61E-05
TMEM45A,1.61E-05
TMEM69,1.61E-05
COX6C,1.61E-05
SF3B2,1.61E-05
LACTB2,1.61E-05
ZMAT5,1.61E-05
NKX1-2,1.61E-05
WASH4P,1.61E-05
FBXW5,1.61E-05
PVRL2,1.61E-05
PNPLA7,1.61E-05
KRTAP5-9,1.61E-05
FERMT3,1.61E-05
SPDYE2,1.61E-05
SPDYE2B,1.61E-05
HAO1,1.61E-05
SOWAHD,1.61E-05
CXorf28,1.61E-05
PLK4,1.61E-05
ZNF142,1.61E-05
OST4,1.61E-05
PGPEP1L,1.61E-05
PCP4,1.61E-05
ACP5,1.61E-05
AL359091.2,1.61E-05
EIF4G1,1.61E-05
LDHAL6B,1.61E-05
ANKRD18B,1.61E-05
CELF5,1.61E-05
FAM78B,1.61E-05
CXorf40B,1.61E-05
FOXD4,1.61E-05
LCE1B,1.61E-05
C1orf189,1.61E-05
EXOSC1,1.61E-05
KHDRBS3,1.61E-05
HSPA1L,1.61E-05
LAT,1.61E-05
HKDC1,1.61E-05
REXO2,1.61E-05
TMEM14B,1.51E-05
TEN1,1.51E-05
VPS11,1.51E-05
CRCT1,1.51E-05
CLP1,1.51E-05
NID2,1.51E-05
TIMM17B,1.51E-05
PLD3,1.51E-05
TRIM17,1.51E-05
CALCB,1.51E-05
GP1BA,1.51E-05
GTSE1,1.51E-05
AASDH,1.51E-05
RGCC,1.51E-05
PPP2CB,1.51E-05
MMP20,1.51E-05
CLUL1,1.51E-05
CPAMD8,1.51E-05
KIAA0196,1.51E-05
TMEM61,1.51E-05
MBIP,1.51E-05
PITX2,1.51E-05
SMARCA4,1.51E-05
C1orf185,1.51E-05
WTAP,1.51E-05
IQCA1,1.51E-05
PPIL3,1.51E-05
PIK3R4,1.51E-05
MAGEA11,1.51E-05
GMNN,1.51E-05
SLC9C2,1.51E-05
COG2,1.51E-05
IL32,1.51E-05
KIFAP3,1.51E-05
SPG21,1.51E-05
FKBP3,1.51E-05
SGOL2,1.51E-05
GPC3,1.51E-05
GAP43,1.51E-05
LGI1,1.51E-05
DNAJC5B,1.51E-05
DSPP,1.51E-05
PIGF,1.51E-05
PHF11,1.51E-05
NARS2,1.51E-05
VNN2,1.51E-05
FSHR,1.51E-05
CARTPT,1.51E-05
TTC29,1.51E-05
FBXO8,1.51E-05
FRS3,1.51E-05
KRTAP4-11,1.51E-05
EFCAB13,1.51E-05
TNNI3K,1.51E-05
RMDN2,1.51E-05
FPGT-TNNI3K,1.51E-05
DCLRE1A,1.51E-05
SMN1,1.51E-05
HSD17B6,1.51E-05
HIST3H2A,1.51E-05
GPR112,1.51E-05
R3HDML,1.51E-05
PRMT5,1.51E-05
NAP1L2,1.51E-05
NOP58,1.51E-05
KLRC2,1.51E-05
FAM27B,1.51E-05
FAM27C,1.51E-05
FAM27A,1.51E-05
AWAT1,1.51E-05
MAGEB18,1.51E-05
LILRB5,1.51E-05
AKAP4,1.51E-05
CYP26A1,1.51E-05
KEAP1,1.51E-05
ITGB2,1.51E-05
TRAPPC1,1.51E-05
HLA-DMA,1.51E-05
INPP5J,1.51E-05
POLR2A,1.51E-05
ANKRD39,1.51E-05
ZNF595,1.51E-05
CLK2,1.51E-05
MZB1,1.51E-05
KRT83,1.51E-05
ZDHHC12,1.51E-05
ARHGAP4,1.51E-05
PDLIM2,1.51E-05
C1orf172,1.51E-05
RCN3,1.51E-05
B4GALT3,1.51E-05
BSCL2,1.51E-05
AC074389.6,1.51E-05
PI16,1.51E-05
WNK4,1.51E-05
ATP5D,1.51E-05
IGSF9,1.51E-05
PCED1A,1.51E-05
RPS27A,1.51E-05
BRSK1,1.51E-05
AC090186.1,1.51E-05
DHX15,1.51E-05
TIMM21,1.51E-05
CCDC17,1.51E-05
PIBF1,1.51E-05
FBXO39,1.51E-05
MEF2BNB,1.51E-05
PJA1,1.51E-05
FAM184A,1.51E-05
ZNF575,1.51E-05
FIS1,1.51E-05
IGFL3,1.51E-05
SSX1,1.51E-05
SSX7,1.51E-05
LOXL1,1.51E-05
MYBL2,1.51E-05
HDAC10,1.51E-05
CLTB,1.51E-05
CTRL,1.51E-05
MGC4294,1.51E-05
SH3BP1,1.51E-05
CNOT3,1.51E-05
APOBR,1.51E-05
USP11,1.51E-05
HTR1A,1.51E-05
MYO7B,1.51E-05
RP11-180C1.1,1.51E-05
BIK,1.51E-05
PMF1-BGLAP,1.51E-05
TELO2,1.51E-05
FAHD2B,1.51E-05
ZDHHC1,1.51E-05
GCKR,1.51E-05
GJD4,1.51E-05
MFSD10,1.51E-05
ANKS3,1.51E-05
DNPH1,1.51E-05
PRPF31,1.51E-05
FARSA,1.51E-05
SERPINA9,1.51E-05
THBS3,1.51E-05
CIDEA,1.51E-05
ADM5,1.51E-05
PITRM1,1.51E-05
SDCBP2,1.51E-05
SERPINA6,1.51E-05
VPS25,1.51E-05
UNC93A,1.51E-05
C2,1.51E-05
GNA15,1.51E-05
KCNMA1,1.51E-05
IL19,1.51E-05
FKBP6,1.51E-05
SLC6A16,1.51E-05
HIGD2A,1.51E-05
COMMD3,1.51E-05
CCDC96,1.51E-05
MYOT,1.51E-05
MED10,1.51E-05
TAP1,1.51E-05
MSL3,1.51E-05
SLC22A6,1.51E-05
CALY,1.51E-05
HEPACAM2,1.51E-05
TMSB15A,1.51E-05
SPZ1,1.51E-05
TCP11,1.51E-05
CACNA1S,1.51E-05
DDX56,1.51E-05
MYBPC3,1.51E-05
TMEM52,1.51E-05
TBCC,1.51E-05
RRAD,1.51E-05
CHCHD10,1.51E-05
ARHGAP33,1.51E-05
LCE6A,1.51E-05
C2orf42,1.51E-05
SERGEF,1.51E-05
PTPN6,1.51E-05
C19orf43,1.51E-05
NPM2,1.51E-05
DHRS9,1.51E-05
BPIFB2,1.51E-05
SIGLEC12,1.51E-05
IRX6,1.51E-05
NAF1,1.51E-05
MUSK,1.51E-05
SNRNP70,1.51E-05
FAM170B,1.51E-05
TH,1.51E-05
RPS8,1.51E-05
PSG5,1.51E-05
HYKK,1.51E-05
RGS22,1.51E-05
REG1A,1.51E-05
ZNF474,1.51E-05
IL1RL2,1.51E-05
DDX47,1.51E-05
HAO2,1.51E-05
TRIM49D1,1.51E-05
KRT20,1.51E-05
ZCCHC18,1.51E-05
MYH7B,1.51E-05
NMUR2,1.51E-05
RTKN,1.51E-05
TRIM50,1.51E-05
ATP1A4,1.51E-05
USP43,1.51E-05
MRPS26,1.51E-05
SLC1A6,1.51E-05
ZNF467,1.51E-05
SH2D2A,1.51E-05
SMCP,1.51E-05
EBP,1.51E-05
OXLD1,1.51E-05
CHD8,1.51E-05
INCA1,1.51E-05
FBXO18,1.51E-05
AP4B1,1.51E-05
SPG11,1.51E-05
MAGEB6,1.51E-05
FATE1,1.51E-05
APBB1IP,1.51E-05
CDKL4,1.51E-05
SMC1B,1.51E-05
KIF18A,1.51E-05
CDK11A,1.51E-05
ANXA2R,1.51E-05
BCCIP,1.51E-05
GARNL3,1.51E-05
TUBB2B,1.51E-05
RP11-147C23.1,1.51E-05
ATP1A1,1.51E-05
CCL2,1.51E-05
SCAF4,1.51E-05
STOML2,1.51E-05
KRTAP4-12,1.51E-05
CCNE1,1.51E-05
ENSG00000270466,1.51E-05
1-Sep,1.51E-05
GABRD,1.51E-05
UNCX,1.51E-05
C16orf74,1.51E-05
TP53I3,1.51E-05
ZNF44,1.51E-05
DNAH12,1.51E-05
RP11-467N20.5,1.51E-05
LENG9,1.51E-05
ADCK2,1.51E-05
SERPINB4,1.51E-05
DYNLT1,1.51E-05
RP11-116D17.1,1.51E-05
PPAP2C,1.51E-05
METTL23,1.51E-05
CCL14,1.51E-05
ARL9,1.51E-05
FZD9,1.51E-05
RP11-113D6.6,1.51E-05
SMCO4,1.51E-05
TCEAL1,1.51E-05
SLC9C1,1.51E-05
HNRNPH1,1.51E-05
ADAM18,1.51E-05
MAGEB16,1.51E-05
LGALS12,1.51E-05
LAMB4,1.51E-05
THOC1,1.51E-05
RRNAD1,1.51E-05
HOOK2,1.51E-05
COPS5,1.51E-05
AMBN,1.51E-05
HNRNPAB,1.51E-05
MT-ND5,1.51E-05
TTC6,1.51E-05
CKMT1B,1.41E-05
ITGA2B,1.41E-05
TUBB8,1.41E-05
ZNF219,1.41E-05
FGA,1.41E-05
SCXA,1.41E-05
SCXB,1.41E-05
CEPT1,1.41E-05
TLE1,1.41E-05
NPFFR2,1.41E-05
UBE2C,1.41E-05
RPS29,1.41E-05
C3orf55,1.41E-05
PPAP2A,1.41E-05
UTP20,1.41E-05
CLDN15,1.41E-05
ARHGEF10L,1.41E-05
IKBIP,1.41E-05
CEP192,1.41E-05
CCRL2,1.41E-05
LRRCC1,1.41E-05
COQ2,1.41E-05
CRY1,1.41E-05
ZNF804A,1.41E-05
RAD17,1.41E-05
PACRG,1.41E-05
KRT8,1.41E-05
KCTD1,1.41E-05
SNX14,1.41E-05
DNAJC12,1.41E-05
STMND1,1.41E-05
MT1E,1.41E-05
CNN3,1.41E-05
TMEM243,1.41E-05
SEPW1,1.41E-05
GJB6,1.41E-05
DCSTAMP,1.41E-05
TAC1,1.41E-05
FAM174A,1.41E-05
C7orf55,1.41E-05
ANKRD66,1.41E-05
MRPS28,1.41E-05
TRIM49,1.41E-05
TRIM49C,1.41E-05
APOBEC3H,1.41E-05
RP11-160N1.10,1.41E-05
HTR3E,1.41E-05
ALDH1A1,1.41E-05
CDH9,1.41E-05
STXBP3,1.41E-05
PIGY,1.41E-05
SLC7A4,1.41E-05
SPAM1,1.41E-05
TTF1,1.41E-05
ZHX1-C8ORF76,1.41E-05
CAT,1.41E-05
DDX28,1.41E-05
ALAS1,1.41E-05
BAG3,1.41E-05
IFT52,1.41E-05
DNAH8,1.41E-05
HRCT1,1.41E-05
PDGFRL,1.41E-05
EMR3,1.41E-05
HSD3B2,1.41E-05
TNFRSF1A,1.41E-05
KRT6B,1.41E-05
ZDHHC19,1.41E-05
LEMD1,1.41E-05
CYHR1,1.41E-05
PRSS45,1.41E-05
TBX10,1.41E-05
KRTAP5-7,1.41E-05
CABP2,1.41E-05
SPRR2D,1.41E-05
LRP5L,1.41E-05
GPX4,1.41E-05
GCGR,1.41E-05
PEX11G,1.41E-05
WAS,1.41E-05
S100A3,1.41E-05
MAD1L1,1.41E-05
PTX4,1.41E-05
E4F1,1.41E-05
PPP1CA,1.41E-05
EDDM3A,1.41E-05
PADI4,1.41E-05
FAM3D,1.41E-05
LPO,1.41E-05
WDFY4,1.41E-05
VARS2,1.41E-05
ALOX5,1.41E-05
FANK1,1.41E-05
EXOC3L4,1.41E-05
C11orf31,1.41E-05
CPA3,1.41E-05
KRT12,1.41E-05
ZMYM6NB,1.41E-05
OAT,1.41E-05
IFNGR1,1.41E-05
ZNF599,1.41E-05
CGA,1.41E-05
RP11-176H8.1,1.41E-05
TSTA3,1.41E-05
WDR38,1.41E-05
APOC4-APOC2,1.41E-05
C1QC,1.41E-05
SPACA4,1.41E-05
FAM50A,1.41E-05
MCRS1,1.41E-05
ILK,1.41E-05
SSBP4,1.41E-05
ARHGAP9,1.41E-05
ATP6V1F,1.41E-05
PILRB,1.41E-05
C1orf186,1.41E-05
RP11-347C12.3,1.41E-05
RP11-345J4.3,1.41E-05
PSMD3,1.41E-05
PCSK4,1.41E-05
PSMD8,1.41E-05
CUEDC2,1.41E-05
CTD-2330K9.3,1.41E-05
AOC1,1.41E-05
CTAG1A,1.41E-05
CTAG1B,1.41E-05
SMPDL3B,1.41E-05
NLRP13,1.41E-05
KRT72,1.41E-05
GDPD2,1.41E-05
GRAMD1A,1.41E-05
HIGD2B,1.41E-05
ALDH3A1,1.41E-05
NCR3,1.41E-05
IFITM5,1.41E-05
B3GNTL1,1.41E-05
POMC,1.41E-05
TRIP10,1.41E-05
POLR2J3,1.41E-05
NUDT18,1.41E-05
SIL1,1.41E-05
CLEC2A,1.41E-05
C2orf53,1.41E-05
STK32C,1.41E-05
HSD3B1,1.41E-05
RDH14,1.41E-05
VRK3,1.41E-05
CSN2,1.41E-05
MSRA,1.41E-05
ATG4D,1.41E-05
AMZ2,1.41E-05
PTPRZ1,1.41E-05
ALKBH3,1.41E-05
LLGL2,1.41E-05
TUBAL3,1.41E-05
IFNK,1.41E-05
KRTAP4-7,1.41E-05
TSG101,1.41E-05
HSPA8,1.41E-05
RPL36A,1.41E-05
MRPL9,1.41E-05
MAPK7,1.41E-05
AL441883.1,1.41E-05
C1QTNF9B,1.41E-05
PLEKHN1,1.41E-05
RTN4R,1.41E-05
POMT1,1.41E-05
PLA2G4B,1.41E-05
FN3K,1.41E-05
DHRS4,1.41E-05
FAM150B,1.41E-05
ANO8,1.41E-05
NSMAF,1.41E-05
GAPDH,1.41E-05
GGT5,1.41E-05
ARL2,1.41E-05
ITGB7,1.41E-05
SPAG7,1.41E-05
MTA1,1.41E-05
BPIFA1,1.41E-05
GHRHR,1.41E-05
LY6G5C,1.41E-05
KRT33B,1.41E-05
RABL6,1.41E-05
CCDC24,1.41E-05
KLHL17,1.41E-05
DOHH,1.41E-05
H2AFZ,1.41E-05
SPRR3,1.41E-05
EVPL,1.41E-05
SPC25,1.41E-05
IFNA2,1.41E-05
SPANXN1,1.41E-05
DHRS12,1.41E-05
DDOST,1.41E-05
C2orf76,1.41E-05
RP11-497E19.2,1.41E-05
KRTAP9-3,1.41E-05
TMEM187,1.41E-05
CCDC12,1.41E-05
SCARA5,1.41E-05
NRD1,1.41E-05
HEBP1,1.41E-05
BTG4,1.41E-05
KIAA2026,1.41E-05
CCDC83,1.41E-05
TAC4,1.41E-05
MTERFD1,1.41E-05
TMSB15B,1.41E-05
LYSMD2,1.41E-05
MAP1LC3B2,1.41E-05
CCDC112,1.41E-05
SGCE,1.41E-05
SCPEP1,1.41E-05
FTH1,1.41E-05
CCDC23,1.41E-05
RP11-178C3.1,1.41E-05
NEURL4,1.41E-05
PYDC1,1.41E-05
GLT8D1,1.41E-05
KRT40,1.41E-05
NOP16,1.41E-05
CLK3,1.41E-05
FBXO6,1.41E-05
SLC35B1,1.41E-05
B9D2,1.41E-05
SLC17A1,1.41E-05
RP11-215A19.2,1.41E-05
GPX7,1.41E-05
KRTAP17-1,1.41E-05
NLRP2,1.41E-05
AL050303.1,1.41E-05
LCK,1.41E-05
KCNV2,1.41E-05
C15orf48,1.41E-05
AC008948.1,1.41E-05
NBPF4,1.41E-05
C5,1.41E-05
FAM200A,1.41E-05
BTBD6,1.41E-05
CXXC1,1.41E-05
HNRNPH2,1.41E-05
FSCB,1.41E-05
IQUB,1.41E-05
RP11-80A15.1,1.41E-05
C3orf83,1.41E-05
SCN10A,1.41E-05
AP000322.54,1.41E-05
TMEM202,1.41E-05
DACH2,1.41E-05
C6ORF165,1.41E-05
SCG2,1.41E-05
AL391152.1,1.41E-05
ATR,1.41E-05
NOS3,1.41E-05
PYGL,1.31E-05
RAMP2,1.31E-05
RP1L1,1.31E-05
ADAM15,1.31E-05
C1orf63,1.31E-05
SH3GL3,1.31E-05
COG7,1.31E-05
POM121L12,1.31E-05
IL6,1.31E-05
SLC26A8,1.31E-05
RP1-228P16.5,1.31E-05
ENPP3,1.31E-05
TRMT61B,1.31E-05
CA14,1.31E-05
FAM221A,1.31E-05
DDIT3,1.31E-05
RAD51AP2,1.31E-05
WDR19,1.31E-05
TOE1,1.31E-05
ZNF443,1.31E-05
CEP152,1.31E-05
RGS2,1.31E-05
RNF183,1.31E-05
PDE6C,1.31E-05
GLB1L,1.31E-05
MT2A,1.31E-05
RERGL,1.31E-05
ATP13A2,1.31E-05
ACOT7,1.31E-05
C1QL1,1.31E-05
SNX25,1.31E-05
HIST1H2AE,1.31E-05
AREGB,1.31E-05
AREG,1.31E-05
ACYP2,1.31E-05
LRRC39,1.31E-05
CTSC,1.31E-05
RP11-159G9.5,1.31E-05
GYLTL1B,1.31E-05
FUNDC1,1.31E-05
MMP3,1.31E-05
BCAR3,1.31E-05
CMAS,1.31E-05
ENKUR,1.31E-05
CA2,1.31E-05
FAM177B,1.31E-05
ZNF121,1.31E-05
WDR27,1.31E-05
POLR3GL,1.31E-05
XRCC6BP1,1.31E-05
KREMEN2,1.31E-05
HYAL3,1.31E-05
ZNF214,1.31E-05
GSTA2,1.31E-05
CUTC,1.31E-05
PRAMEF8,1.31E-05
PRAMEF7,1.31E-05
STOX1,1.31E-05
OTOP2,1.31E-05
RSPH1,1.31E-05
TTC36,1.31E-05
LRRC24,1.31E-05
MOSPD3,1.31E-05
OPTC,1.31E-05
KRT7,1.31E-05
AC004466.1,1.31E-05
ACO2,1.31E-05
C6orf100,1.31E-05
TBC1D3B,1.31E-05
NR1D1,1.31E-05
CSTF3,1.31E-05
LCA10,1.31E-05
SLC22A14,1.31E-05
ZNF221,1.31E-05
MYOF,1.31E-05
KCNH3,1.31E-05
HRG,1.31E-05
KCNG2,1.31E-05
RLBP1,1.31E-05
RNASE6,1.31E-05
CNGA1,1.31E-05
LRRTM1,1.31E-05
AC006132.1,1.31E-05
CCT2,1.31E-05
NOS2,1.31E-05
ANGPTL6,1.31E-05
LY6H,1.31E-05
SEC13,1.31E-05
SCAF1,1.31E-05
KRTAP10-10,1.31E-05
ATP6AP1,1.31E-05
AP000350.4,1.31E-05
KPTN,1.31E-05
COASY,1.31E-05
VGLL1,1.31E-05
TULP1,1.31E-05
SSRP1,1.31E-05
BMP1,1.31E-05
MUC2,1.31E-05
HDAC6,1.31E-05
CCDC173,1.31E-05
POLD2,1.31E-05
CRIP1,1.31E-05
C9orf37,1.31E-05
TREM2,1.31E-05
PRRX2,1.31E-05
C9orf169,1.31E-05
ALS2CR12,1.31E-05
CPT1B,1.31E-05
TPSB2,1.31E-05
C16orf90,1.31E-05
LTB4R2,1.31E-05
DPEP1,1.31E-05
SAA4,1.31E-05
PLA2G2E,1.31E-05
KIF12,1.31E-05
GSTZ1,1.31E-05
TSEN54,1.31E-05
UPK3BL,1.31E-05
PWP2,1.31E-05
TONSL,1.31E-05
COL16A1,1.31E-05
HCLS1,1.31E-05
SOGA1,1.31E-05
FBXO16,1.31E-05
AC132192.1,1.31E-05
ALDOC,1.31E-05
POTEJ,1.31E-05
SLC7A7,1.31E-05
HAUS8,1.31E-05
PAF1,1.31E-05
FGF4,1.31E-05
SUMO4,1.31E-05
SLC23A1,1.31E-05
IFNA10,1.31E-05
GPN3,1.31E-05
DDX49,1.31E-05
2-Mar,1.31E-05
MST1R,1.31E-05
ARMCX4,1.31E-05
CTD-3088G3.8,1.31E-05
AC091801.1,1.31E-05
MGAT4B,1.31E-05
EHBP1L1,1.31E-05
CXCL17,1.31E-05
C3orf49,1.31E-05
SPI1,1.31E-05
KLK12,1.31E-05
TMIGD2,1.31E-05
EIF3B,1.31E-05
CD2,1.31E-05
PUS1,1.31E-05
CDK5RAP2,1.31E-05
SLC13A4,1.31E-05
CLEC4G,1.31E-05
CCK,1.31E-05
SPON2,1.31E-05
TMEM225,1.31E-05
RPAP1,1.31E-05
ZNF513,1.31E-05
PUSL1,1.31E-05
TARS2,1.31E-05
IFNA21,1.31E-05
RP11-15E18.4,1.31E-05
LCE1A,1.31E-05
NVL,1.31E-05
GNLY,1.31E-05
FAM110D,1.31E-05
TMEM74B,1.31E-05
MYH13,1.31E-05
PBX4,1.31E-05
MAGEH1,1.31E-05
HSCB,1.31E-05
CORT,1.31E-05
SMPX,1.31E-05
B3GALT4,1.31E-05
C17orf67,1.31E-05
IL26,1.31E-05
BAD,1.31E-05
SPRR2F,1.31E-05
SPAG11B,1.31E-05
KRTAP12-2,1.31E-05
OBP2A,1.31E-05
BTK,1.31E-05
LST1,1.31E-05
OMG,1.31E-05
STIP1,1.31E-05
C1orf177,1.31E-05
CENPK,1.31E-05
BST2,1.31E-05
GPC2,1.31E-05
AC140481.2,1.31E-05
AC005008.2,1.31E-05
BCL2L12,1.31E-05
NFE2L2,1.31E-05
CASC1,1.31E-05
CCDC155,1.31E-05
ATP6V1G3,1.31E-05
RNF103,1.31E-05
RBM15,1.31E-05
APITD1,1.31E-05
C10orf112,1.31E-05
KCNE2,1.31E-05
C16orf89,1.31E-05
MYOM1,1.31E-05
RGS9,1.31E-05
BRD8,1.31E-05
ISOC2,1.31E-05
ACAA1,1.31E-05
PABPN1L,1.31E-05
FAM86B2,1.31E-05
IGFL4,1.31E-05
CCDC88B,1.31E-05
KCNJ4,1.31E-05
AC021860.1,1.31E-05
PRPH,1.31E-05
SLC25A39,1.31E-05
STAC3,1.31E-05
SERPINB3,1.31E-05
LECT1,1.31E-05
PARP9,1.31E-05
COPZ2,1.31E-05
CALCA,1.31E-05
GANC,1.31E-05
AE000662.92,1.31E-05
CIB4,1.31E-05
IL18RAP,1.31E-05
TPSAB1,1.31E-05
CTD-2014B16.3,1.31E-05
NLRP5,1.31E-05
REG1B,1.31E-05
SLC47A2,1.31E-05
ATP6V0A4,1.31E-05
CLLU1OS,1.31E-05
MRPS34,1.31E-05
KRTAP8-1,1.31E-05
KDM1A,1.31E-05
C8orf59,1.31E-05
RLN1,1.31E-05
ASUN,1.31E-05
CTC-241N9.1,1.31E-05
TDO2,1.31E-05
BBOX1,1.31E-05
C1orf94,1.31E-05
CHST8,1.31E-05
FMO1,1.31E-05
TLCD1,1.31E-05
CDK5RAP3,1.31E-05
CLDN7,1.31E-05
REM1,1.31E-05
ADCY1,1.31E-05
SYNE4,1.31E-05
PF4V1,1.31E-05
DEAF1,1.31E-05
DLX5,1.31E-05
TMEM14C,1.21E-05
C9orf43,1.21E-05
CCL7,1.21E-05
USP21,1.21E-05
TEX30,1.21E-05
KB-1980E6.3,1.21E-05
BOLA3,1.21E-05
FLT3LG,1.21E-05
WBP5,1.21E-05
SOD1,1.21E-05
LRRC48,1.21E-05
C4BPA,1.21E-05
IFT81,1.21E-05
UBAP2L,1.21E-05
MED12,1.21E-05
PASK,1.21E-05
EEF1G,1.21E-05
JMJD6,1.21E-05
CDC37,1.21E-05
CPA6,1.21E-05
FAM211B,1.21E-05
NOXRED1,1.21E-05
C6orf118,1.21E-05
HCRTR1,1.21E-05
GUCA2A,1.21E-05
SMTN,1.21E-05
SLC13A2,1.21E-05
SCRIB,1.21E-05
ARMCX2,1.21E-05
SNX7,1.21E-05
AGAP2-AS1,1.21E-05
AUH,1.21E-05
ARPC1A,1.21E-05
ZNF506,1.21E-05
FABP5,1.21E-05
ZNF567,1.21E-05
MRPL34,1.21E-05
MTRNR2L6,1.21E-05
COPB1,1.21E-05
NELL1,1.21E-05
NCOA6,1.21E-05
EGFL8,1.21E-05
PMS2,1.21E-05
LRRN3,1.21E-05
FLG,1.21E-05
UQCRC2,1.21E-05
CTD-2260A17.2,1.21E-05
ADCY10,1.21E-05
HIST2H2AA3,1.21E-05
BANF1,1.21E-05
PHYKPL,1.21E-05
S100A9,1.21E-05
SDIM1,1.21E-05
BPIFA2,1.21E-05
LRP2,1.21E-05
PTRHD1,1.21E-05
RPS2,1.21E-05
OAZ1,1.21E-05
VSIG8,1.21E-05
TNNT2,1.21E-05
S100A1,1.21E-05
C9orf142,1.21E-05
GCHFR,1.21E-05
MMEL1,1.21E-05
RELL1,1.21E-05
C16orf13,1.21E-05
SPNS3,1.21E-05
CXXC11,1.21E-05
LILRA5,1.21E-05
TMSB4X,1.21E-05
PTPN23,1.21E-05
PRPF40B,1.21E-05
FER1L6,1.21E-05
NDUFB10,1.21E-05
C10orf35,1.21E-05
KRT37,1.21E-05
KRTAP10-9,1.21E-05
KRTAP3-3,1.21E-05
KCNS3,1.21E-05
CCDC110,1.21E-05
HLA-DRA,1.21E-05
TRIML2,1.21E-05
PKD2L1,1.21E-05
H1FX,1.21E-05
SNRPC,1.21E-05
SCGN,1.21E-05
OCEL1,1.21E-05
CRABP1,1.21E-05
LCE3E,1.21E-05
CRLF1,1.21E-05
EPS8L1,1.21E-05
LYNX1,1.21E-05
CST2,1.21E-05
DUS2,1.21E-05
ODF3L2,1.21E-05
HTR3B,1.21E-05
BCAN,1.21E-05
LTB,1.21E-05
DHX38,1.21E-05
PSME1,1.21E-05
VKORC1,1.21E-05
BABAM1,1.21E-05
CYP11A1,1.21E-05
DMRTC2,1.21E-05
NEU4,1.21E-05
POU5F2,1.21E-05
CACNG5,1.21E-05
PPP1R14B,1.21E-05
C1QA,1.21E-05
BPIFC,1.21E-05
ECM1,1.21E-05
RAB25,1.21E-05
MRPL28,1.21E-05
GALNT14,1.21E-05
TIGD3,1.21E-05
MAD2L2,1.21E-05
ARRDC1,1.21E-05
TMEM211,1.21E-05
BOLA1,1.21E-05
AVEN,1.21E-05
VAMP5,1.21E-05
ZFYVE19,1.21E-05
C16orf93,1.21E-05
LCE2C,1.21E-05
